Database Name,DateBreached,DateAdded,Status
Phillygaycalendar.com Website,Unknown,05/11/2019,Verified
Aponzone.com Website,Unknown,05/11/2019,Verified
Icats.standard-insurance.com Website,Unknown,05/11/2019,Verified
Pecsialberlet.hu Website,Unknown,05/11/2019,Verified
Rocdacier.com Website,Unknown,05/11/2019,Verified
Nsv-online.de Website,Unknown,05/11/2019,Verified
Solociclocross.com Website,Unknown,05/11/2019,Verified
Hiu.vn Website,Unknown,05/11/2019,Verified
Knigabg.com Website,Unknown,05/11/2019,Verified
Games.hvpress.net Website,Unknown,05/11/2019,Verified
Vilangu.tharunaya.us Website,Unknown,05/11/2019,Verified
Travel.tharunaya.us Website,Unknown,05/11/2019,Verified
Krushikarmaya.tharunaya.us Website,Unknown,05/11/2019,Verified
Nodeforum.org 2016 Website,2016,05/11/2019,Verified
Getwetstore.com Website,Unknown,05/11/2019,Verified
Kenmacproperty.co.uk Website,Unknown,05/11/2019,Verified
Tvbb.tvpro-online.de Website,Unknown,05/11/2019,Verified
Jazyky-logos.cz Website,Unknown,05/11/2019,Verified
Pkfast.com Website,Unknown,05/11/2019,Verified
Bm-club.net Website,Unknown,05/11/2019,Verified
Agroland.hu Website,Unknown,05/11/2019,Verified
U-fli.com Website,Unknown,05/11/2019,Verified
Online.southerntechnicalinstitute.com Website,Unknown,05/11/2019,Verified
Revistagreenbuilding.com.br Website,Unknown,05/11/2019,Verified
Trainingvideoshop.com.au Website,Unknown,05/11/2019,Verified
Jaos.com Website,Unknown,05/11/2019,Verified
Solanaceae.scientific-conference.net Website,Unknown,05/11/2019,Verified
Outfityourlogo.com Website,Unknown,05/11/2019,Verified
Ispe.org.br Website,Unknown,05/11/2019,Verified
Cargo.co.id Website,Unknown,05/11/2019,Verified
Probeg.org Website,Unknown,05/11/2019,Verified
Alitaliavirtual.com Website,Unknown,05/11/2019,Verified
Dancingfordessert.com Website,Unknown,05/11/2019,Verified
Beecroft-science.co.uk Website,Unknown,05/11/2019,Verified
Ndpublisher.in Website,Unknown,05/11/2019,Verified
Manboo.co.jp Website,Unknown,05/11/2019,Verified
Medicalwale.com Website,Unknown,05/11/2019,Verified
Calgarymarathon.com Website,Unknown,05/11/2019,Verified
Sphaerentor.com Website,Unknown,05/11/2019,Verified
TropiHabbo.es 06-2013 Website,06/2013,05/11/2019,Verified
Dentaljobsfinder.co.uk Website,Unknown,05/11/2019,Verified
Ocoos.com Website,Unknown,05/11/2019,Verified
Cw311.com.tw Website,Unknown,05/11/2019,Verified
Itc.edu.sa Website,Unknown,05/11/2019,Verified
Planetasp.ru Website,Unknown,05/11/2019,Verified
Webspirit.us Website,Unknown,05/11/2019,Verified
Editoraperspectiva.com.br Website,Unknown,05/11/2019,Verified
Close2homes.com Website,Unknown,05/11/2019,Verified
Multitech.co.ma Website,Unknown,05/11/2019,Verified
Minecraft-money.ru 07-2016 Website,07/2016,05/11/2019,Verified
Miaolifun.com.tw Website,Unknown,05/11/2019,Verified
Queenwood.nsw.edu.au Website,Unknown,05/11/2019,Verified
Chingaroo.jp Website,Unknown,05/11/2019,Verified
Ds.unipi.gr Website,Unknown,05/11/2019,Verified
Wired-destinations.com Website,Unknown,05/11/2019,Verified
Nokia-tuning.net Website,Unknown,05/11/2019,Verified
Pescasportdario.com Website,Unknown,05/11/2019,Verified
Draftsmarts 11-2016 Website,11/2016,05/11/2019,Verified
Gesundheitstheke.de Website,Unknown,05/11/2019,Verified
Vaniprakashan.in Website,Unknown,05/11/2019,Verified
Litgraf.com Website,Unknown,05/11/2019,Verified
Harborough-rail.co.uk Website,Unknown,05/11/2019,Verified
Nmhistorical.org Website,Unknown,05/11/2019,Verified
Zariffashion.com Website,Unknown,05/11/2019,Verified
Info-coup-feeder-magazine.com Website,Unknown,05/11/2019,Verified
RuneMart.com Website,Unknown,05/11/2019,Verified
Offroadscramble.de Website,Unknown,05/11/2019,Verified
Lakra.ru Website,Unknown,05/11/2019,Verified
Healthcaremarketing.eu Website,Unknown,05/11/2019,Verified
Regi.mnasz.hu Website,Unknown,05/11/2019,Verified
Anglocourse.com Website,Unknown,05/11/2019,Verified
Xpacademy.net Website,Unknown,05/11/2019,Verified
M.basket-bassens.com Website,Unknown,05/11/2019,Verified
Eldalie.it Website,Unknown,05/11/2019,Verified
Dpp.fr Website,Unknown,05/11/2019,Verified
Glencoe.com Website,Unknown,05/11/2019,Verified
Sf-sofia.com Website,Unknown,05/11/2019,Verified
Zoomaru.Net Website,Unknown,05/11/2019,Verified
81.22.247.142 Website,Unknown,05/11/2019,Verified
Krimmel-gmbh.de Website,Unknown,05/11/2019,Verified
Mandevilleconservatory.com Website,Unknown,05/11/2019,Verified
Bibliojunior.ch Website,Unknown,05/11/2019,Verified
I-shops.sk Website,Unknown,05/11/2019,Verified
Shop.edaechang.co.kr Website,Unknown,05/11/2019,Verified
Test.biologii.net Website,Unknown,05/11/2019,Verified
Eryzia.fr Website,Unknown,05/11/2019,Verified
Systemtools.com 2017(Admins) Website,Unknown,05/11/2019,Verified
Wallpapers2u.co.uk Website,Unknown,05/11/2019,Verified
Luxuryhotelexperts.com Website,Unknown,05/11/2019,Verified
Cyberaltura.com Website,Unknown,05/11/2019,Verified
Akronsusedcars.com Website,Unknown,05/11/2019,Verified
Barcaforum.com 2017 Website,2017,05/11/2019,Verified
Archive.hrea.org Website,Unknown,05/11/2019,Verified
Myviraltraffic.com Website,Unknown,05/11/2019,Verified
Meetcareer.com Website,Unknown,05/11/2019,Verified
Interpools.nl Website,Unknown,05/11/2019,Verified
Racejournalonline.com Website,Unknown,05/11/2019,Verified
Ene-green.com Website,Unknown,05/11/2019,Verified
Ciavenezia.it Website,Unknown,05/11/2019,Verified
Castlepraha.co.kr Website,Unknown,05/11/2019,Verified
Chorse.net Website,Unknown,05/11/2019,Verified
Retailtalentnetwork.co.uk Website,Unknown,05/11/2019,Verified
In-tend.pl Website,Unknown,05/11/2019,Verified
Polenow.com Website,Unknown,05/11/2019,Verified
Norfolkadmirals.com Website,Unknown,05/11/2019,Verified
Gamble-ps.com Website,Unknown,05/11/2019,Verified
CandyPvP 06-2015 Website,06/2015,05/11/2019,Verified
Beertutor.com Website,Unknown,05/11/2019,Verified
Mall2u.wnt.bz Website,Unknown,05/11/2019,Verified
Designity.com Website,Unknown,05/11/2019,Verified
Hamsteragility.com Website,Unknown,05/11/2019,Verified
Tppc.com.au Website,Unknown,05/11/2019,Verified
Getyourmusic.de Website,Unknown,05/11/2019,Verified
Clubpenguingenerations.me Website,Unknown,05/11/2019,Verified
Charade.futami.co.jp Website,Unknown,05/11/2019,Verified
Qepackage.com Website,Unknown,05/11/2019,Verified
Spiuk-portugal.com Website,Unknown,05/11/2019,Verified
Gaijingamers.com 2017 Website,2017,05/11/2019,Verified
Everythingforweddings.co.uk Website,Unknown,05/11/2019,Verified
Dragonsmark.com Website,Unknown,05/11/2019,Verified
Myjsi.com Website,Unknown,05/11/2019,Verified
Trancix.nl Website,Unknown,05/11/2019,Verified
Big-wall.cz Website,Unknown,05/11/2019,Verified
Pondhockeyllc.com Website,Unknown,05/11/2019,Verified
Agenda.uzh.ch Website,Unknown,05/11/2019,Verified
Balboastitch.com 09-2017 Website,09/2017,05/11/2019,Verified
Jobs4mnc.com Website,Unknown,05/11/2019,Verified
Vlab1.iitr.ac.in Website,Unknown,05/11/2019,Verified
Questionpaperlibrary.com Website,Unknown,05/11/2019,Verified
Globaltable.com Website,Unknown,05/11/2019,Verified
Espressostories.com Website,Unknown,05/11/2019,Verified
Shellauction.net Website,Unknown,05/11/2019,Verified
Music.zortam.com Website,Unknown,05/11/2019,Verified
Lfs-sh.de Website,Unknown,05/11/2019,Verified
Odinbooks.com Website,Unknown,05/11/2019,Verified
Roga.is Website,Unknown,05/11/2019,Verified
Myairbags.com Website,Unknown,05/11/2019,Verified
Filmikamari.fi Website,Unknown,05/11/2019,Verified
Timewaraner Website,Unknown,05/11/2019,Verified
Antiguo.fsmcv.org Website,Unknown,05/11/2019,Verified
Teatri.bg Website,Unknown,05/11/2019,Verified
Augsburg-schwarz.de Website,Unknown,05/11/2019,Verified
Naughtywiki(naughtyamerica) 03-2016 Website,03/2016,05/11/2019,Verified
Chromeplay.com Website,Unknown,05/11/2019,Verified
Portail-peche.com Website,Unknown,05/11/2019,Verified
Hacker.org Website,Unknown,05/11/2019,Verified
Gothic-bilder.de Website,Unknown,05/11/2019,Verified
Softwaresecure.com Website,Unknown,05/11/2019,Verified
Theatrhall.com Website,Unknown,05/11/2019,Verified
Gymfeeder.com Website,Unknown,05/11/2019,Verified
Draynornet Website,Unknown,05/11/2019,Verified
Webapp.uni.net.th Website,Unknown,05/11/2019,Verified
Almafil.com Website,Unknown,05/11/2019,Verified
Tequila.net 2017 Website,2017,05/11/2019,Verified
Valuxnetwork Website,Unknown,05/11/2019,Verified
Opm.gov(united States Office Of Personnel Management) Website,Unknown,05/11/2019,Verified
Ratethatdriver.co.uk Website,Unknown,05/11/2019,Verified
Afd.gov.bd Website,Unknown,05/11/2019,Verified
Remihogar.es Website,Unknown,05/11/2019,Verified
Yfcaoysterbay.org Website,Unknown,05/11/2019,Verified
Enlightened-watch-design-contest.com Website,Unknown,05/11/2019,Verified
Bigredonline.de Website,Unknown,05/11/2019,Verified
Ponyfans.com Website,Unknown,05/11/2019,Verified
Mudirajpelli.com Website,Unknown,05/11/2019,Verified
Earlyford.no Website,Unknown,05/11/2019,Verified
Upmystore.com Website,Unknown,05/11/2019,Verified
Veloretro.ru Website,Unknown,05/11/2019,Verified
Pes-master-league.de Website,Unknown,05/11/2019,Verified
Projectx.top Website,Unknown,05/11/2019,Verified
Gftunion.com Website,Unknown,05/11/2019,Verified
Beniusgroup.com Website,Unknown,05/11/2019,Verified
Commerce-trade.aviation.web.id Website,Unknown,05/11/2019,Verified
Classyadsprofits.com Website,Unknown,05/11/2019,Verified
Indmedica.com Website,Unknown,05/11/2019,Verified
Asuslaptop.net Website,Unknown,05/11/2019,Verified
Informanziani.it Website,Unknown,05/11/2019,Verified
Pslrecruitmentservices.co.uk Website,Unknown,05/11/2019,Verified
Mbavn.org Website,Unknown,05/11/2019,Verified
Spindriftresearch.org Website,Unknown,05/11/2019,Verified
Industrialproductspurchase.com Website,Unknown,05/11/2019,Verified
Youngembroiderers.com Website,Unknown,05/11/2019,Verified
Community.freebord.com 2017 Website,2017,05/11/2019,Verified
Renntrack.com 11-2016 Website,11/2016,05/11/2019,Verified
Roxette.cz Website,Unknown,05/11/2019,Verified
Michaelrother.de Website,Unknown,05/11/2019,Verified
1i.by Website,Unknown,05/11/2019,Verified
Gumishop.si Website,Unknown,05/11/2019,Verified
Dominosolutions.co.uk Website,Unknown,05/11/2019,Verified
Dalmiamedicare.com Website,Unknown,05/11/2019,Verified
Pedigree.thepetglider.com Website,Unknown,05/11/2019,Verified
Hallmarkreaders.com Website,Unknown,05/11/2019,Verified
Rprint.ru Website,Unknown,05/11/2019,Verified
Evokedset.com Website,Unknown,05/11/2019,Verified
Revell.macheteshop.ro Website,Unknown,05/11/2019,Verified
Busybeenursery.com Website,Unknown,05/11/2019,Verified
Targetinsholdings.com Website,Unknown,05/11/2019,Verified
Shop.scooter-racing.it Website,Unknown,05/11/2019,Verified
Catpaisatge.net Website,Unknown,05/11/2019,Verified
Pug205.nl 2016 Website,2016,05/11/2019,Verified
Commonsnews.org Website,Unknown,05/11/2019,Verified
Usa.humanityfirst.org Website,Unknown,05/11/2019,Verified
Meatpoint.ch Website,Unknown,05/11/2019,Verified
Phuturerave.com Website,Unknown,05/11/2019,Verified
Ruslang.ru Website,Unknown,05/11/2019,Verified
Felonypk Website,Unknown,05/11/2019,Verified
Ludovikbrushes.com Website,Unknown,05/11/2019,Verified
Ootbapps.com Website,Unknown,05/11/2019,Verified
Zigarren-bennung.de Website,Unknown,05/11/2019,Verified
Classigear.com Website,Unknown,05/11/2019,Verified
Kncrqjq.toonarific.com Website,Unknown,05/11/2019,Verified
Walkersbg.org Website,Unknown,05/11/2019,Verified
Odtd.net Website,Unknown,05/11/2019,Verified
Zumbashop-sea.com 7-2014 Website,07/2014,05/11/2019,Verified
Ipvp(paypal Logs) Website,Unknown,05/11/2019,Verified
Processautomation.ru Website,Unknown,05/11/2019,Verified
Bricopor.com Website,Unknown,05/11/2019,Verified
Joico.sk Website,Unknown,05/11/2019,Verified
Sobraci.com.br Website,Unknown,05/11/2019,Verified
Sikhawareness.com Website,Unknown,05/11/2019,Verified
Amrigs.org.br Website,Unknown,05/11/2019,Verified
Hoechsmann.com 9-2016 Website,09/2016,05/11/2019,Verified
Ontariocrimestoppers.ca Website,Unknown,05/11/2019,Verified
Orotekusa.com Website,Unknown,05/11/2019,Verified
Natalieimbruglia.com Website,Unknown,05/11/2019,Verified
Chernobyl.ukrmisto.net Website,Unknown,05/11/2019,Verified
Vladfoot.ru Website,Unknown,05/11/2019,Verified
Bookstore.teri.res.in Website,Unknown,05/11/2019,Verified
Tombraider.sk Website,Unknown,05/11/2019,Verified
L-and-e.com Website,Unknown,05/11/2019,Verified
Minevast(buycraft) Website,Unknown,05/11/2019,Verified
Partnerschulnetz.de Website,Unknown,05/11/2019,Verified
Noblesse.com Website,Unknown,05/11/2019,Verified
Facebook.com(100K) Website,Unknown,05/11/2019,Verified
Karransinks.com Website,Unknown,05/11/2019,Verified
Meedios.com Website,Unknown,05/11/2019,Verified
Hvacationrentals.com Website,Unknown,05/11/2019,Verified
Boyarka.ukrmisto.net Website,Unknown,05/11/2019,Verified
Hotelmanagementadmission.com Website,Unknown,05/11/2019,Verified
Majkluvsvet.cz Website,Unknown,05/11/2019,Verified
Nonkalong.go.th Website,Unknown,05/11/2019,Verified
Campingspiaggiamare.com Website,Unknown,05/11/2019,Verified
Auctions.marinmineral.com Website,Unknown,05/11/2019,Verified
Weeklyhoroscope.com Website,Unknown,05/11/2019,Verified
Live.sydneypianocompetition.com.au Website,Unknown,05/11/2019,Verified
Bentokaz.com Website,Unknown,05/11/2019,Verified
Handballmanager.com Website,Unknown,05/11/2019,Verified
Etymolog.ruslang.ru Website,Unknown,05/11/2019,Verified
Fansub.com.br Website,Unknown,05/11/2019,Verified
Ikindalikelanguages.com Website,Unknown,05/11/2019,Verified
Mtm-co.jp Website,Unknown,05/11/2019,Verified
M.msjdiet.com Website,Unknown,05/11/2019,Verified
Ecoroku.jp Website,Unknown,05/11/2019,Verified
Abitape.com Website,Unknown,05/11/2019,Verified
Aeo.com.pk Website,Unknown,05/11/2019,Verified
Aioug.org Website,Unknown,05/11/2019,Verified
Holidayworldrentals.com Website,Unknown,05/11/2019,Verified
Aspico.hu Website,Unknown,05/11/2019,Verified
Musketier.de Website,Unknown,05/11/2019,Verified
Songster.wladik.net Website,Unknown,05/11/2019,Verified
Wbs-bedburg.de Website,Unknown,05/11/2019,Verified
Forum.acidcave.net Website,Unknown,05/11/2019,Verified
Vigierguitars.com Website,Unknown,05/11/2019,Verified
Ps.missouri.edu Website,Unknown,05/11/2019,Verified
Gunsandammo.com 3-2017 Website,03/2017,05/11/2019,Verified
Symantec Website,Unknown,05/11/2019,Verified
Indoviajar.com.br Website,Unknown,05/11/2019,Verified
Medicalview.sakura.ne.jp Website,Unknown,05/11/2019,Verified
GFLClan.com 05-2016 Website,05/2016,05/11/2019,Verified
Asq.com.cn Website,Unknown,05/11/2019,Verified
Atsgmembers.com Website,Unknown,05/11/2019,Verified
Biomonitoring.cz Website,Unknown,05/11/2019,Verified
Canwatchco.ca 2017 Website,2017,05/11/2019,Verified
Feu.edu.ph Website,Unknown,05/11/2019,Verified
Hyperspace.co.hu Website,Unknown,05/11/2019,Verified
Acrylic-online.co.uk Website,Unknown,05/11/2019,Verified
Nfontana.com.ar Website,Unknown,05/11/2019,Verified
116.125.120.57 Website,Unknown,05/11/2019,Verified
Aragonemprendedor.com Website,Unknown,05/11/2019,Verified
Mohackz.com 8-2013 Website,08/2013,05/11/2019,Verified
Nostalgiakids.com Website,Unknown,05/11/2019,Verified
Ofiarowaniepanskie.pl Website,Unknown,05/11/2019,Verified
Domcek.org Website,Unknown,05/11/2019,Verified
Gac.ca Website,Unknown,05/11/2019,Verified
Derbybraid.co.uk Website,Unknown,05/11/2019,Verified
Dancaki.com Website,Unknown,05/11/2019,Verified
Cpafma.org Website,Unknown,05/11/2019,Verified
Mac-newsticker.de Website,Unknown,05/11/2019,Verified
Shirobon.net Website,Unknown,05/11/2019,Verified
Pippcity.de Website,Unknown,05/11/2019,Verified
Themetalbox.com Website,Unknown,05/11/2019,Verified
Jobs4welding.com Website,Unknown,05/11/2019,Verified
Auctions-art.cz Website,Unknown,05/11/2019,Verified
Shop.7-star.net Website,Unknown,05/11/2019,Verified
Galeriabudapest.com Website,Unknown,05/11/2019,Verified
Esportswife.com Website,Unknown,05/11/2019,Verified
Lineage.su Website,Unknown,05/11/2019,Verified
Leadership.icsc.org Website,Unknown,05/11/2019,Verified
Kinesiomotossicologia.it Website,Unknown,05/11/2019,Verified
Evdebir.com Website,Unknown,05/11/2019,Verified
Realityforum.net Website,Unknown,05/11/2019,Verified
Jobstore.ro Website,Unknown,05/11/2019,Verified
Ps3center.net Website,Unknown,05/11/2019,Verified
Richfieldflooring.co.uk Website,Unknown,05/11/2019,Verified
Dnamemory.co.uk Website,Unknown,05/11/2019,Verified
Toongkwaikin.go.th Website,Unknown,05/11/2019,Verified
Connect2business.co.uk Website,Unknown,05/11/2019,Verified
Junggos.com Website,Unknown,05/11/2019,Verified
Shopofcoins.ru Website,Unknown,05/11/2019,Verified
Whiteshow.com Website,Unknown,05/11/2019,Verified
Usa7s.net 03-09-2017 Website,03/09/2017,05/11/2019,Verified
Organicfoodmarkets.com.au Website,Unknown,05/11/2019,Verified
Kreisklassengoetter.de Website,Unknown,05/11/2019,Verified
Ebydeal.com Website,Unknown,05/11/2019,Verified
Euroargentina.com Website,Unknown,05/11/2019,Verified
M.daewonkmc.com Website,Unknown,05/11/2019,Verified
Runescapesr.com Website,Unknown,05/11/2019,Verified
Thetankatwaterheaterrescue.com Website,Unknown,05/11/2019,Verified
Mernetwork.com 2017 Website,2017,05/11/2019,Verified
Lastminute-auction.com Website,Unknown,05/11/2019,Verified
Shareapple.com Website,Unknown,05/11/2019,Verified
Bungkla.go.th Website,Unknown,05/11/2019,Verified
Aptekajakmarzenie.pl Website,Unknown,05/11/2019,Verified
Electrolube.com Website,Unknown,05/11/2019,Verified
Socialise.co.nz Website,Unknown,05/11/2019,Verified
Oldsite.laboklin.de Website,Unknown,05/11/2019,Verified
Panafrican-med-journal.com Website,Unknown,05/11/2019,Verified
Gaiaserveur.fr Website,Unknown,05/11/2019,Verified
Eveshamphoto.net Website,Unknown,05/11/2019,Verified
Rehabsurge.com Website,Unknown,05/11/2019,Verified
Hairad.co.kr Website,Unknown,05/11/2019,Verified
Fubaito.jp Website,Unknown,05/11/2019,Verified
Scsw.co.uk Website,Unknown,05/11/2019,Verified
Booksatpbfa.com Website,Unknown,05/11/2019,Verified
Bapujidental.edu Website,Unknown,05/11/2019,Verified
Bergenrc.com Website,Unknown,05/11/2019,Verified
Signallingnotices.org.uk Website,Unknown,05/11/2019,Verified
Gylenterprise.com.ar Website,Unknown,05/11/2019,Verified
Engebook.com Website,Unknown,05/11/2019,Verified
Dip.fr Website,Unknown,05/11/2019,Verified
Manchestermonarchs Website,Unknown,05/11/2019,Verified
Coderemise.net Website,Unknown,05/11/2019,Verified
216.38.51.242 Website,Unknown,05/11/2019,Verified
Firstbaptistscottsbluff.com Website,Unknown,05/11/2019,Verified
Leakninja.com 1-2017 Website,01/2017,05/11/2019,Verified
Hatches.hatchesmagazine.com Website,Unknown,05/11/2019,Verified
Icolumbo.de Website,Unknown,05/11/2019,Verified
ForumVolt.org 8-2013 Website,08/2013,05/11/2019,Verified
